지표연도,시도,시군구,지표명,분모,분자,항생제 처방률
2013,경상북도,청도군,항생제처방률,735399,101586,13.81
2013,경상북도,고령군,항생제처방률,372749,68604,18.4
2013,경상북도,성주군,항생제처방률,592797,89177,15.04
2013,경상북도,칠곡군,항생제처방률,1343121,374044,27.85
2013,경상북도,예천군,항생제처방률,545550,62923,11.53
2013,경상북도,봉화군,항생제처방률,334014,41406,12.4
2013,경상북도,울진군,항생제처방률,688210,107535,15.63
2013,경상북도,울릉군,항생제처방률,69548,4660,6.7
2013,경상남도,전체,항생제처방률,47635740,10532680,22.11
2013,경상남도,창원시 의창구,항생제처방률,3360540,771373,22.95
2013,경상남도,창원시 성산구,항생제처방률,3010320,840816,27.93
2013,경상남도,창원시 마산합포구,항생제처방률,2912701,574275,19.72
2013,경상남도,창원시 마산회원구,항생제처방률,3794879,856604,22.57
2013,경상남도,창원시 진해구,항생제처방률,2276821,556036,24.42
2013,경상남도,진주시,항생제처방률,5408478,979533,18.11
2013,경상남도,통영시,항생제처방률,2490307,551016,22.13
2013,경상남도,사천시,항생제처방률,1819122,337439,18.55
2013,경상남도,김해시,항생제처방률,6653701,1824821,27.43
2013,경상남도,밀양시,항생제처방률,1596574,326288,20.44
2013,경상남도,거제시,항생제처방률,3089259,867820,28.09
2013,경상남도,양산시,항생제처방률,3912051,997785,25.51
2013,경상남도,의령군,항생제처방률,478712,70967,14.82
2013,경상남도,함안군,항생제처방률,767946,133156,17.34
2013,경상남도,창녕군,항생제처방률,905929,133309,14.72
2013,경상남도,고성군,항생제처방률,796309,112688,14.15
2013,경상남도,남해군,항생제처방률,827777,92511,11.18
2013,경상남도,하동군,항생제처방률,804900,102026,12.68
2013,경상남도,산청군,항생제처방률,403318,38581,9.57
2013,경상남도,함양군,항생제처방률,719185,95647,13.3
2013,경상남도,거창군,항생제처방률,944924,157396,16.66
2013,경상남도,합천군,항생제처방률,661987,112593,17.01
2013,제주특별자치도,전체,항생제처방률,9444362,2052502,21.73
2013,제주특별자치도,제주시,항생제처방률,7097435,1614570,22.75
2013,제주특별자치도,서귀포시,항생제처방률,2346927,437932,18.66
2014,전국,전체,항생제처방률,745655310,162852894,21.84
2014,서울특별시,전체,항생제처방률,153089843,31901774,20.84
2014,서울특별시,종로구,항생제처방률,6198643,754927,12.18
2014,서울특별시,중구,항생제처방률,4156171,901200,21.68
2014,서울특별시,용산구,항생제처방률,2609074,559566,21.45
2014,서울특별시,성동구,항생제처방률,3894142,844941,21.7
2014,서울특별시,광진구,항생제처방률,5208047,1170505,22.47
2014,서울특별시,동대문구,항생제처방률,6358924,1148733,18.06
2014,서울특별시,중랑구,항생제처방률,5284276,1227193,23.22
2014,서울특별시,성북구,항생제처방률,6097242,1317416,21.61
2014,서울특별시,강북구,항생제처방률,4541000,1055658,23.25
2014,서울특별시,도봉구,항생제처방률,3939321,840367,21.33
2014,서울특별시,노원구,항생제처방률,8138005,1863699,22.9
2014,서울특별시,은평구,항생제처방률,6520579,1465632,22.48
2014,서울특별시,서대문구,항생제처방률,5783599,983714,17.01
2014,서울특별시,마포구,항생제처방률,5107112,1288846,25.24
2014,서울특별시,양천구,항생제처방률,6050363,1421241,23.49
2014,서울특별시,강서구,항생제처방률,7287072,1833290,25.16
2014,서울특별시,구로구,항생제처방률,6192220,1495342,24.15
2014,서울특별시,금천구,항생제처방률,2998959,819457,27.32
2014,서울특별시,영등포구,항생제처방률,7323371,1533658,20.94
2014,서울특별시,동작구,항생제처방률,6019240,1169330,19.43
2014,서울특별시,관악구,항생제처방률,5700160,1278969,22.44
2014,서울특별시,서초구,항생제처방률,7160187,1303891,18.21
2014,서울특별시,강남구,항생제처방률,12169649,2213953,18.19
2014,서울특별시,송파구,항생제처방률,10411687,2004358,19.25
2014,서울특별시,강동구,항생제처방률,7940800,1405888,17.7
2014,부산광역시,전체,항생제처방률,55445961,11491311,20.73
2014,부산광역시,중구,항생제처방률,1593857,275793,17.3
2014,부산광역시,서구,항생제처방률,3610489,461595,12.78
2014,부산광역시,동구,항생제처방률,2600243,387439,14.9
2014,부산광역시,영도구,항생제처방률,2032053,451581,22.22
2014,부산광역시,부산진구,항생제처방률,7467287,1415321,18.95
2014,부산광역시,동래구,항생제처방률,4440603,928836,20.92
2014,부산광역시,남구,항생제처방률,3484925,772359,22.16
2014,부산광역시,북구,항생제처방률,4287914,937562,21.87
2014,부산광역시,해운대구,항생제처방률,5788434,1253222,21.65
2014,부산광역시,사하구,항생제처방률,4840942,1209285,24.98
2014,부산광역시,금정구,항생제처방률,3509000,793696,22.62
2014,부산광역시,강서구,항생제처방률,473847,167165,35.28
2014,부산광역시,연제구,항생제처방률,3330266,681484,20.46
2014,부산광역시,수영구,항생제처방률,2720310,505455,18.58
2014,부산광역시,사상구,항생제처방률,3423768,792869,23.16
2014,부산광역시,기장군,항생제처방률,1842023,457649,24.84
2014,대구광역시,전체,항생제처방률,39902159,8318985,20.85
2014,대구광역시,중구,항생제처방률,4319917,541780,12.54
2014,대구광역시,동구,항생제처방률,5252057,1064431,20.27
2014,대구광역시,서구,항생제처방률,2946323,576811,19.58
2014,대구광역시,남구,항생제처방률,3790346,580670,15.32
2014,대구광역시,북구,항생제처방률,6308560,1424663,22.58
2014,대구광역시,수성구,항생제처방률,6252752,1395076,22.31
2014,대구광역시,달서구,항생제처방률,8675998,2098335,24.19
2014,대구광역시,달성군,항생제처방률,2356206,637219,27.04
2014,인천광역시,전체,항생제처방률,38040617,9021697,23.72
2014,인천광역시,중구,항생제처방률,2037689,393161,19.29
2014,인천광역시,동구,항생제처방률,1373979,245969,17.9
2014,인천광역시,남구,항생제처방률,5667338,1267041,22.36
2014,인천광역시,연수구,항생제처방률,3283696,859940,26.19
2014,인천광역시,남동구,항생제처방률,7538634,1737326,23.05
2014,인천광역시,부평구,항생제처방률,7611906,1856371,24.39
2014,인천광역시,계양구,항생제처방률,4021467,1012210,25.17
2014,인천광역시,서구,항생제처방률,5668236,1543205,27.23
2014,인천광역시,강화군,항생제처방률,711173,93693,13.17
2014,인천광역시,옹진군,항생제처방률,126499,12781,10.1
2014,광주광역시,전체,항생제처방률,22967290,5579148,24.29
2014,광주광역시,동구,항생제처방률,3344987,531293,15.88
2014,광주광역시,서구,항생제처방률,4326967,1155347,26.7
2014,광주광역시,남구,항생제처방률,3335778,770099,23.09
2014,광주광역시,북구,항생제처방률,6041086,1447389,23.96
2014,광주광역시,광산구,항생제처방률,5918472,1675020,28.3
2014,대전광역시,전체,항생제처방률,25257024,5323076,21.08
2014,대전광역시,동구,항생제처방률,3386954,652694,19.27
2014,대전광역시,중구,항생제처방률,5651820,891299,15.77
2014,대전광역시,서구,항생제처방률,9234037,1935034,20.96
2014,대전광역시,유성구,항생제처방률,3868065,998711,25.82
2014,대전광역시,대덕구,항생제처방률,3116148,845338,27.13
2014,울산광역시,전체,항생제처방률,16142783,4059763,25.15
2014,울산광역시,중구,항생제처방률,2913879,730002,25.05
2014,울산광역시,남구,항생제처방률,6113062,1460695,23.89
2014,울산광역시,동구,항생제처방률,3203181,724309,22.61
2014,울산광역시,북구,항생제처방률,1850421,566586,30.62
2014,울산광역시,울주군,항생제처방률,2062240,578171,28.04
2014,세종특별자치시,전체,항생제처방률,1665491,351623,21.11
2014,세종특별자치시,세종시,항생제처방률,1665491,351623,21.11
2014,경기도,전체,항생제처방률,157374751,38616520,24.54
2014,경기도,수원시 장안구,항생제처방률,3548610,1032938,29.11
2014,경기도,수원시 권선구,항생제처방률,3271827,969701,29.64
2014,경기도,수원시 팔달구,항생제처방률,4842593,924219,19.09
2014,경기도,수원시 영통구,항생제처방률,4985825,1051424,21.09
2014,경기도,성남시 수정구,항생제처방률,2741236,666281,24.31
2014,경기도,성남시 중원구,항생제처방률,3095011,763562,24.67
2014,경기도,성남시 분당구,항생제처방률,9470382,1543089,16.29
2014,경기도,의정부시,항생제처방률,6291906,1445024,22.97
2014,경기도,안양시 만안구,항생제처방률,2995046,652503,21.79
2014,경기도,안양시 동안구,항생제처방률,5350267,1257288,23.5
2014,경기도,부천시 원미구,항생제처방률,7290675,1642039,22.52
2014,경기도,부천시 소사구,항생제처방률,2840695,659500,23.22
2014,경기도,부천시 오정구,항생제처방률,2164956,548117,25.32
2014,경기도,광명시,항생제처방률,4656042,1238837,26.61
2014,경기도,평택시,항생제처방률,6361122,1425753,22.41
2014,경기도,동두천시,항생제처방률,1348680,371898,27.57
2014,경기도,안산시 상록구,항생제처방률,3394985,883133,26.01
2014,경기도,안산시 단원구,항생제처방률,5651903,1347805,23.85
2014,경기도,고양시 덕양구,항생제처방률,4644536,1167424,25.14
2014,경기도,고양시 일산동구,항생제처방률,4824237,830185,17.21
2014,경기도,고양시 일산서구,항생제처방률,4096741,905246,22.1
2014,경기도,과천시,항생제처방률,603874,140312,23.24
2014,경기도,구리시,항생제처방률,3100920,780824,25.18
2014,경기도,남양주시,항생제처방률,6578334,1899735,28.88
2014,경기도,오산시,항생제처방률,2584043,856238,33.14
2014,경기도,시흥시,항생제처방률,4621684,1342242,29.04
2014,경기도,군포시,항생제처방률,3468537,967815,27.9
2014,경기도,의왕시,항생제처방률,1410623,360773,25.58
2014,경기도,하남시,항생제처방률,1732560,545160,31.47
2014,경기도,용인시 처인구,항생제처방률,2433673,646552,26.57
2014,경기도,용인시 기흥구,항생제처방률,3802438,1042494,27.42
2014,경기도,용인시 수지구,항생제처방률,3109240,783441,25.2
2014,경기도,파주시,항생제처방률,4547969,1179983,25.95
2014,경기도,이천시,항생제처방률,2850912,753204,26.42
2014,경기도,안성시,항생제처방률,2283184,506269,22.17
2014,경기도,김포시,항생제처방률,3907399,1185322,30.34
2014,경기도,화성시,항생제처방률,6580539,1948165,29.6
2014,경기도,광주시,항생제처방률,2600214,716832,27.57
2014,경기도,양주시,항생제처방률,1815780,531885,29.29
2014,경기도,포천시,항생제처방률,1812171,437763,24.16
2014,경기도,여주시,항생제처방률,1343185,261161,19.44
2014,경기도,연천군,항생제처방률,445945,68701,15.41
2014,경기도,가평군,항생제처방률,704902,113374,16.08
2014,경기도,양평군,항생제처방률,1169350,222309,19.01
2014,강원도,전체,항생제처방률,20692457,4212285,20.36
2014,강원도,춘천시,항생제처방률,3949395,707819,17.92
2014,강원도,원주시,항생제처방률,4864864,1156332,23.77
2014,강원도,강릉시,항생제처방률,3165808,484929,15.32
2014,강원도,동해시,항생제처방률,1443808,376198,26.06
2014,강원도,태백시,항생제처방률,684240,168827,24.67
2014,강원도,속초시,항생제처방률,1466658,329048,22.44
2014,강원도,삼척시,항생제처방률,931878,175081,18.79
2014,강원도,홍천군,항생제처방률,919498,178147,19.37
2014,강원도,횡성군,항생제처방률,467377,84708,18.12
2014,강원도,영월군,항생제처방률,483578,102327,21.16
2014,강원도,평창군,항생제처방률,342143,58477,17.09
2014,강원도,정선군,항생제처방률,306557,49057,16
2014,강원도,철원군,항생제처방률,513314,125060,24.36
2014,강원도,화천군,항생제처방률,207352,35676,17.21
2014,강원도,양구군,항생제처방률,209391,44452,21.23
2014,강원도,인제군,항생제처방률,318096,68924,21.67
2014,강원도,고성군,항생제처방률,235234,39065,16.61
2014,강원도,양양군,항생제처방률,183266,28158,15.36
2014,충청북도,전체,항생제처방률,23826492,5217121,21.9
2014,충청북도,청주시 상당구,항생제처방률,4673377,1045124,22.36
2014,충청북도,청주시 흥덕구,항생제처방률,6619633,1707458,25.79
2014,충청북도,충주시,항생제처방률,3386289,714045,21.09
2014,충청북도,제천시,항생제처방률,2309578,431211,18.67
2014,충청북도,청원군,항생제처방률,1233184,322944,26.19
2014,충청북도,보은군,항생제처방률,550980,80088,14.54
2014,충청북도,옥천군,항생제처방률,917232,141113,15.38
2014,충청북도,영동군,항생제처방률,823468,141421,17.17
2014,충청북도,증평군,항생제처방률,494807,124055,25.07
2014,충청북도,진천군,항생제처방률,890151,214943,24.15
2014,충청북도,괴산군,항생제처방률,413757,45887,11.09
2014,충청북도,음성군,항생제처방률,1236514,215376,17.42
2014,충청북도,단양군,항생제처방률,277522,33456,12.06
